#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        3819    -6.01015    -5.98771  0.00170424
        3820    -6.01158    -5.98771   0.0017038
        3821    -6.01287    -5.98772  0.00170337
        3822    -6.01419    -5.98773  0.00170294
        3823    -6.01536    -5.98773  0.00170251
        3824    -6.01595    -5.98774  0.00170208
        3825    -6.01701    -5.98775  0.00170165
        3826    -6.01778    -5.98776  0.00170122
        3827    -6.01828    -5.98776   0.0017008
        3828     -6.0185    -5.98777  0.00170037
        3829    -6.01843    -5.98778  0.00169995
        3830     -6.0187    -5.98779  0.00169952
        3831      -6.019     -5.9878   0.0016991
        3832    -6.01888     -5.9878  0.00169867
        3833     -6.0185    -5.98781  0.00169825
        3834    -6.01831    -5.98782  0.00169782
        3835    -6.01801    -5.98783   0.0016974
        3836    -6.01746    -5.98784  0.00169697
        3837    -6.01726    -5.98784  0.00169655
        3838    -6.01668    -5.98785  0.00169612
        3839    -6.01601    -5.98786   0.0016957
        3840     -6.0154    -5.98786  0.00169527
        3841    -6.01503    -5.98787  0.00169485
        3842    -6.01458    -5.98788  0.00169442
        3843    -6.01437    -5.98789  0.00169399
        3844    -6.01334    -5.98789  0.00169356
        3845    -6.01226     -5.9879  0.00169314
        3846    -6.01112     -5.9879  0.00169271
        3847    -6.00992    -5.98791  0.00169228
        3848    -6.00884    -5.98792  0.00169184
        3849    -6.00725    -5.98792  0.00169141
        3850    -6.00608    -5.98793  0.00169098
        3851    -6.00487    -5.98793  0.00169055
        3852    -6.00212    -5.98793  0.00169011
        3853    -6.00054    -5.98794  0.00168968
        3854    -5.99892    -5.98794  0.00168924
        3855    -5.99757    -5.98794   0.0016888
        3856    -5.99574    -5.98794  0.00168837
        3857    -5.99418    -5.98795  0.00168793
        3858    -5.99288    -5.98795  0.00168749
        3859    -5.99124    -5.98795  0.00168706
        3860    -5.98956    -5.98795  0.00168662
        3861    -5.98754    -5.98795  0.00168618
        3862    -5.98533    -5.98795  0.00168575
        3863    -5.98308    -5.98795  0.00168531
        3864    -5.98169    -5.98794  0.00168487
        3865    -5.97951    -5.98794  0.00168444
        3866    -5.97743    -5.98794  0.00168401
        3867    -5.97577    -5.98794  0.00168357
        3868    -5.97376    -5.98793  0.00168314
        3869    -5.97141    -5.98793  0.00168271
        3870    -5.96932    -5.98792  0.00168228
        3871    -5.96689    -5.98792  0.00168186
        3872    -5.96473    -5.98791  0.00168144
        3873     -5.9627    -5.98791  0.00168101
        3874    -5.96018     -5.9879  0.00168059
        3875    -5.95765    -5.98789  0.00168018
        3876     -5.9554    -5.98788  0.00167977
        3877     -5.9533    -5.98787  0.00167936
        3878     -5.9509    -5.98786  0.00167895
        3879    -5.94851    -5.98785  0.00167855
        3880    -5.94614    -5.98784  0.00167815
        3881     -5.9441    -5.98783  0.00167776
        3882     -5.9421    -5.98782  0.00167737
        3883    -5.94045    -5.98781  0.00167698
        3884    -5.93855     -5.9878  0.00167659
        3885    -5.93611    -5.98778  0.00167622
        3886    -5.93406    -5.98777  0.00167584
        3887    -5.93224    -5.98775  0.00167547
        3888    -5.93066    -5.98774   0.0016751
        3889    -5.92904    -5.98772  0.00167474
        3890    -5.92708    -5.98771  0.00167438
        3891    -5.92629    -5.98769  0.00167403
        3892    -5.92562    -5.98768  0.00167367
        3893    -5.92433    -5.98766  0.00167332
        3894    -5.92301    -5.98764  0.00167298
        3895    -5.92243    -5.98763  0.00167263
        3896    -5.92182    -5.98761  0.00167229
        3897     -5.9212    -5.98759  0.00167194
        3898      -5.921    -5.98758   0.0016716
        3899    -5.92093    -5.98756  0.00167126
        3900    -5.92083    -5.98754  0.00167092
        3901    -5.92085    -5.98753  0.00167058
        3902    -5.92113    -5.98751  0.00167024
        3903     -5.9215    -5.98749  0.00166989
        3904    -5.92152    -5.98747  0.00166955
        3905    -5.92192    -5.98746  0.00166921
        3906     -5.9221    -5.98744  0.00166887
        3907    -5.92236    -5.98742  0.00166852
        3908    -5.92282    -5.98741  0.00166818
        3909    -5.92364    -5.98739  0.00166783
        3910    -5.92406    -5.98738  0.00166748
        3911    -5.92481    -5.98736  0.00166713
        3912     -5.9259    -5.98734  0.00166678
        3913    -5.92627    -5.98733  0.00166643
        3914    -5.92681    -5.98731  0.00166607
        3915    -5.92767     -5.9873  0.00166572
        3916    -5.92854    -5.98728  0.00166536
        3917    -5.92942    -5.98727    0.001665
        3918    -5.93046    -5.98725  0.00166464
        3919    -5.93074    -5.98724  0.00166428
        3920    -5.93148    -5.98722  0.00166391
        3921    -5.93207    -5.98721  0.00166355
        3922    -5.93249     -5.9872  0.00166318
        3923    -5.93292    -5.98718  0.00166281
        3924    -5.93394    -5.98717  0.00166245
        3925    -5.93465    -5.98716  0.00166208
        3926    -5.93535    -5.98714  0.00166171
        3927    -5.93604    -5.98713  0.00166133
        3928    -5.93672    -5.98712  0.00166096
        3929    -5.93739     -5.9871  0.00166059
        3930    -5.93805    -5.98709  0.00166021
        3931     -5.9387    -5.98708  0.00165983
        3932    -5.93933    -5.98707  0.00165946
        3933    -5.93951    -5.98705  0.00165908
        3934    -5.93997    -5.98704   0.0016587
        3935    -5.94088    -5.98703  0.00165832
        3936    -5.94192    -5.98702  0.00165794
        3937     -5.9425    -5.98701  0.00165755
        3938    -5.94352      -5.987  0.00165717
        3939    -5.94393    -5.98699  0.00165679
        3940    -5.94433    -5.98698   0.0016564
        3941    -5.94487    -5.98696  0.00165602
        3942    -5.94555    -5.98695  0.00165563
        3943    -5.94577    -5.98694  0.00165524
        3944    -5.94643    -5.98693  0.00165485
        3945    -5.94709    -5.98692  0.00165446
        3946    -5.94714    -5.98691  0.00165408
        3947    -5.94764     -5.9869  0.00165369
        3948    -5.94815    -5.98689   0.0016533
        3949     -5.9491    -5.98688  0.00165291
        3950    -5.94961    -5.98687  0.00165251
        3951    -5.95072    -5.98687  0.00165212
        3952    -5.95123    -5.98686  0.00165173
        3953    -5.95175    -5.98685  0.00165133
        3954    -5.95258    -5.98684  0.00165094
        3955    -5.95311    -5.98683  0.00165054
        3956    -5.95366    -5.98682  0.00165015
        3957    -5.95436    -5.98681  0.00164975
        3958    -5.95492    -5.98681  0.00164935
        3959    -5.95535     -5.9868  0.00164896
        3960    -5.95578    -5.98679  0.00164856
        3961    -5.95668    -5.98678  0.00164816
        3962    -5.95729    -5.98677  0.00164776
        3963    -5.95791    -5.98677  0.00164736
        3964    -5.95885    -5.98676  0.00164696
        3965    -5.95949    -5.98675  0.00164656
        3966    -5.95984    -5.98675  0.00164616
        3967     -5.9602    -5.98674  0.00164576
        3968    -5.96103    -5.98673  0.00164536
        3969    -5.96155    -5.98673  0.00164495
        3970    -5.96208    -5.98672  0.00164455
        3971    -5.96307    -5.98672  0.00164415
        3972    -5.96361    -5.98671  0.00164374
        3973     -5.9646     -5.9867  0.00164334
        3974    -5.96514     -5.9867  0.00164293
        3975    -5.96598    -5.98669  0.00164253
        3976    -5.96682    -5.98669  0.00164212
        3977    -5.96734    -5.98668  0.00164172
        3978    -5.96847    -5.98668  0.00164131
        3979    -5.96899    -5.98667  0.00164091
        3980    -5.96965    -5.98667   0.0016405
        3981    -5.97015    -5.98667  0.00164009
        3982     -5.9708    -5.98666  0.00163969
        3983    -5.97174    -5.98666  0.00163928
        3984    -5.97191    -5.98665  0.00163887
        3985    -5.97269    -5.98665  0.00163846
        3986    -5.97346    -5.98665  0.00163806
        3987    -5.97392    -5.98664  0.00163765
        3988    -5.97452    -5.98664  0.00163724
        3989    -5.97557    -5.98664  0.00163683
        3990    -5.97617    -5.98664  0.00163642
        3991    -5.97691    -5.98663  0.00163602
        3992    -5.97751    -5.98663  0.00163561
        3993    -5.97856    -5.98663   0.0016352
        3994      -5.979    -5.98663  0.00163479
        3995    -5.97946    -5.98663  0.00163438
        3996    -5.97977    -5.98662  0.00163397
        3997    -5.97993    -5.98662  0.00163357
        3998    -5.98056    -5.98662  0.00163316
        3999     -5.9812    -5.98662  0.00163275
        4000    -5.98201    -5.98662  0.00163234
        4001    -5.98268    -5.98662  0.00163194
        4002    -5.98367    -5.98662  0.00163153
        4003    -5.98423    -5.98662  0.00163112
        4004     -5.9848    -5.98662  0.00163071
        4005    -5.98571    -5.98661  0.00163031
        4006    -5.98633    -5.98661   0.0016299
        4007    -5.98728    -5.98662  0.00162949
        4008     -5.9884    -5.98662  0.00162909
        4009    -5.98955    -5.98662  0.00162868
        4010    -5.99042    -5.98662  0.00162827
        4011    -5.99132    -5.98662  0.00162787
        4012    -5.99194    -5.98662  0.00162746
        4013    -5.99304    -5.98662  0.00162706
        4014    -5.99386    -5.98662  0.00162665
        4015     -5.9956    -5.98663  0.00162625
        4016    -5.99646    -5.98663  0.00162585
        4017    -5.99749    -5.98663  0.00162544
        4018    -5.99884    -5.98663  0.00162504
        4019    -6.00004    -5.98664  0.00162464
        4020    -6.00065    -5.98664  0.00162424
        4021    -6.00157    -5.98664  0.00162384
        4022    -6.00325    -5.98665  0.00162344
        4023    -6.00416    -5.98665  0.00162305
        4024    -6.00432    -5.98666  0.00162265
        4025    -6.00553    -5.98666  0.00162225
        4026    -6.00642    -5.98667  0.00162186
        4027    -6.00744    -5.98667  0.00162146
        4028    -6.00844    -5.98668  0.00162107
        4029    -6.00896    -5.98668  0.00162067
        4030     -6.0105    -5.98669  0.00162028
        4031    -6.01125    -5.98669  0.00161989
        4032    -6.01211     -5.9867   0.0016195
        4033    -6.01307    -5.98671  0.00161912
        4034    -6.01384    -5.98671  0.00161873
        4035     -6.0147    -5.98672  0.00161834
        4036    -6.01535    -5.98673  0.00161796
        4037    -6.01595    -5.98674  0.00161757
        4038    -6.01633    -5.98674  0.00161719
        4039    -6.01696    -5.98675   0.0016168
        4040    -6.01706    -5.98676  0.00161642
        4041    -6.01769    -5.98677  0.00161604
        4042    -6.01765    -5.98677  0.00161566
        4043    -6.01784    -5.98678  0.00161528
        4044    -6.01841    -5.98679   0.0016149
        4045     -6.0186     -5.9868  0.00161452
        4046    -6.01871     -5.9868  0.00161414
        4047     -6.0186    -5.98681  0.00161376
        4048    -6.01856    -5.98682  0.00161338
        4049    -6.01874    -5.98683    0.001613
        4050    -6.01824    -5.98684  0.00161262
        4051    -6.01767    -5.98684  0.00161224
        4052    -6.01672    -5.98685  0.00161186
        4053    -6.01599    -5.98686  0.00161148
        4054    -6.01534    -5.98686  0.00161109
        4055    -6.01462    -5.98687  0.00161071
        4056    -6.01398    -5.98688  0.00161033
        4057    -6.01328    -5.98688  0.00160994
        4058    -6.01204    -5.98689  0.00160956
        4059    -6.01105     -5.9869  0.00160917
        4060    -6.00985     -5.9869  0.00160879
        4061    -6.00903    -5.98691   0.0016084
        4062    -6.00771    -5.98691  0.00160801
        4063    -6.00649    -5.98692  0.00160762
        4064    -6.00506    -5.98692  0.00160723
        4065    -6.00344    -5.98693  0.00160684
        4066    -6.00193    -5.98693  0.00160645
        4067    -6.00053    -5.98693  0.00160606
        4068    -5.99895    -5.98694  0.00160567
        4069    -5.99765    -5.98694  0.00160528
        4070    -5.99632    -5.98694  0.00160488
        4071    -5.99483    -5.98694  0.00160449
        4072    -5.99333    -5.98695   0.0016041
        4073    -5.99182    -5.98695   0.0016037
        4074    -5.99017    -5.98695  0.00160331
        4075    -5.98882    -5.98695  0.00160292
        4076     -5.9872    -5.98695  0.00160252
        4077    -5.98574    -5.98695  0.00160213
        4078    -5.98431    -5.98695  0.00160174
        4079    -5.98247    -5.98695  0.00160135
        4080    -5.98112    -5.98694  0.00160095
        4081    -5.97967    -5.98694  0.00160056
        4082    -5.97873    -5.98694  0.00160017
        4083     -5.9774    -5.98694  0.00159978
        4084    -5.97643    -5.98694  0.00159939
        4085    -5.97554    -5.98693    0.001599
        4086    -5.97457    -5.98693  0.00159861
        4087    -5.97414    -5.98693  0.00159823
        4088    -5.97364    -5.98692  0.00159784
        4089    -5.97307    -5.98692  0.00159745
        4090     -5.9726    -5.98692  0.00159706
        4091    -5.97191    -5.98691  0.00159668
        4092    -5.97132    -5.98691  0.00159629
        4093    -5.97096     -5.9869  0.00159591
        4094     -5.9707     -5.9869  0.00159552
        4095    -5.97052     -5.9869  0.00159514
        4096    -5.97058    -5.98689  0.00159475
        4097    -5.97088    -5.98689  0.00159437
        4098    -5.97081    -5.98689  0.00159399
        4099    -5.97126    -5.98688   0.0015936
        4100    -5.97134    -5.98688  0.00159322
        4101    -5.97194    -5.98687  0.00159283
        4102    -5.97215    -5.98687  0.00159245
        4103    -5.97257    -5.98687  0.00159206
        4104    -5.97334    -5.98686  0.00159168
        4105    -5.97371    -5.98686  0.00159129
        4106    -5.97442    -5.98686  0.00159091
        4107    -5.97547    -5.98685  0.00159053
        4108    -5.97625    -5.98685  0.00159014
        4109     -5.9769    -5.98685  0.00158975
        4110    -5.97742    -5.98685  0.00158937
        4111    -5.97826    -5.98685  0.00158898
        4112    -5.97896    -5.98684   0.0015886
        4113    -5.97966    -5.98684  0.00158821
        4114    -5.98021    -5.98684  0.00158783
        4115    -5.98121    -5.98684  0.00158744
        4116     -5.9822    -5.98684  0.00158706
        4117    -5.98274    -5.98684  0.00158667
        4118    -5.98341    -5.98684  0.00158629
        4119    -5.98422    -5.98683   0.0015859
        4120    -5.98501    -5.98683  0.00158552
        4121    -5.98532    -5.98683  0.00158513
        4122    -5.98577    -5.98683  0.00158475
        4123    -5.98635    -5.98683  0.00158436
        4124     -5.9872    -5.98683  0.00158398
        4125    -5.98803    -5.98683   0.0015836
        4126    -5.98867    -5.98683  0.00158321
        4127    -5.98929    -5.98684  0.00158283
        4128    -5.98956    -5.98684  0.00158245
        4129    -5.98981    -5.98684  0.00158206
        4130    -5.98987    -5.98684  0.00158168
        4131    -5.99034    -5.98684   0.0015813
        4132    -5.99063    -5.98684  0.00158091
        4133    -5.99072    -5.98684  0.00158053
        4134    -5.99092    -5.98684  0.00158015
        4135    -5.99108    -5.98684  0.00157977
        4136     -5.9912    -5.98684  0.00157939
        4137    -5.99081    -5.98684  0.00157901
        4138    -5.99128    -5.98685  0.00157862
        4139     -5.9914    -5.98685  0.00157824
        4140    -5.99146    -5.98685  0.00157786
        4141    -5.99132    -5.98685  0.00157748
        4142    -5.99082    -5.98685   0.0015771
        4143    -5.99071    -5.98685  0.00157672
        4144    -5.99009    -5.98685  0.00157634
        4145    -5.98956    -5.98685  0.00157596
        4146    -5.98882    -5.98685  0.00157558
        4147    -5.98816    -5.98685   0.0015752
        4148    -5.98775    -5.98685  0.00157482
        4149    -5.98712    -5.98685  0.00157444
        4150    -5.98612    -5.98685  0.00157406
        4151    -5.98521    -5.98685  0.00157368
        4152    -5.98454    -5.98685   0.0015733
        4153    -5.98441    -5.98685  0.00157293
        4154    -5.98332    -5.98685  0.00157255
        4155    -5.98262    -5.98685  0.00157217
        4156    -5.98141    -5.98685  0.00157179
        4157    -5.98045    -5.98685  0.00157141
        4158    -5.97914    -5.98684  0.00157104
        4159    -5.97778    -5.98684  0.00157066
        4160    -5.97652    -5.98684  0.00157028
        4161    -5.97493    -5.98684  0.00156991
        4162    -5.97345    -5.98683  0.00156954
        4163    -5.97239    -5.98683  0.00156916
        4164    -5.97116    -5.98683  0.00156879
        4165    -5.96945    -5.98682  0.00156842
        4166    -5.96803    -5.98682  0.00156805
        4167    -5.96615    -5.98681  0.00156768
        4168    -5.96487    -5.98681  0.00156731
        4169    -5.96329     -5.9868  0.00156695
        4170    -5.96173     -5.9868  0.00156658
        4171    -5.96033    -5.98679  0.00156622
        4172    -5.95911    -5.98678  0.00156586
        4173    -5.95822    -5.98678   0.0015655
        4174    -5.95692    -5.98677  0.00156514
        4175    -5.95552    -5.98676  0.00156478
        4176    -5.95416    -5.98675  0.00156443
        4177    -5.95286    -5.98675  0.00156407
        4178    -5.95117    -5.98674  0.00156372
        4179    -5.94985    -5.98673  0.00156337
        4180    -5.94907    -5.98672  0.00156303
        4181    -5.94791    -5.98671  0.00156268
        4182    -5.94713     -5.9867  0.00156234
        4183    -5.94645    -5.98669  0.00156199
        4184    -5.94586    -5.98668  0.00156165
        4185    -5.94492    -5.98667  0.00156131
        4186    -5.94407    -5.98666  0.00156097
        4187    -5.94333    -5.98665  0.00156063
        4188     -5.9427    -5.98664  0.00156029
        4189    -5.94293    -5.98663  0.00155995
        4190    -5.94311    -5.98662  0.00155962
        4191    -5.94371    -5.98661  0.00155928
        4192    -5.94395     -5.9866  0.00155894
        4193     -5.9446    -5.98659   0.0015586
        4194    -5.94536    -5.98658  0.00155826
        4195    -5.94591    -5.98657  0.00155792
        4196    -5.94671    -5.98656  0.00155757
        4197    -5.94746    -5.98655  0.00155723
        4198    -5.94829    -5.98654  0.00155689
        4199    -5.94921    -5.98653  0.00155654
        4200    -5.95051    -5.98652   0.0015562
        4201    -5.95173    -5.98652  0.00155585
        4202    -5.95303    -5.98651   0.0015555
        4203    -5.95423     -5.9865  0.00155515
        4204    -5.95564    -5.98649  0.00155479
        4205    -5.95695    -5.98649  0.00155444
        4206    -5.95815    -5.98648  0.00155408
        4207    -5.95969    -5.98647  0.00155373
        4208     -5.9611    -5.98647  0.00155337
        4209    -5.96238    -5.98646  0.00155301
        4210    -5.96384    -5.98646  0.00155265
        4211    -5.96529    -5.98645  0.00155229
        4212     -5.9666    -5.98645  0.00155193
        4213    -5.96836    -5.98644  0.00155157
        4214     -5.9698    -5.98644   0.0015512
        4215    -5.97122    -5.98643  0.00155084
        4216    -5.97201    -5.98643  0.00155048
        4217    -5.97352    -5.98643  0.00155011
        4218     -5.9747    -5.98642  0.00154975
        4219    -5.97614    -5.98642  0.00154938
        4220    -5.97753    -5.98642  0.00154902
        4221    -5.97918    -5.98642  0.00154865
        4222    -5.98032    -5.98642  0.00154828
        4223    -5.98171    -5.98642  0.00154792
        4224    -5.98244    -5.98641  0.00154755
        4225    -5.98295    -5.98641  0.00154719
        4226    -5.98386    -5.98641  0.00154682
        4227    -5.98439    -5.98641  0.00154645
        4228    -5.98531    -5.98641  0.00154609
        4229    -5.98677    -5.98641  0.00154572
        4230    -5.98725    -5.98641  0.00154536
        4231    -5.98782    -5.98641  0.00154499
        4232    -5.98861    -5.98641  0.00154463
        4233    -5.98858    -5.98641  0.00154426
        4234    -5.98864    -5.98641   0.0015439
        4235    -5.98862    -5.98642  0.00154353
        4236    -5.98883    -5.98642  0.00154317
        4237    -5.98883    -5.98642   0.0015428
        4238    -5.98905    -5.98642  0.00154244
        4239    -5.98936    -5.98642  0.00154208
        4240    -5.98976    -5.98642  0.00154171
        4241    -5.98978    -5.98642  0.00154135
        4242    -5.98959    -5.98642  0.00154099
        4243    -5.98933    -5.98642  0.00154062
        4244    -5.98901    -5.98642  0.00154026
        4245    -5.98862    -5.98642   0.0015399
        4246    -5.98786    -5.98642  0.00153954
        4247     -5.9875    -5.98642  0.00153917
        4248    -5.98708    -5.98642  0.00153881
        4249    -5.98629    -5.98642  0.00153845
        4250    -5.98589    -5.98642  0.00153809
        4251    -5.98528    -5.98642  0.00153772
        4252    -5.98477    -5.98642  0.00153736
        4253    -5.98405    -5.98642    0.001537
        4254    -5.98327    -5.98642  0.00153664
        4255    -5.98259    -5.98642  0.00153628
        4256    -5.98156    -5.98642  0.00153592
        4257    -5.98034    -5.98642  0.00153556
        4258    -5.97907    -5.98642   0.0015352
        4259    -5.97806    -5.98641  0.00153484
        4260    -5.97688    -5.98641  0.00153448
        4261    -5.97551    -5.98641  0.00153412
        4262    -5.97442    -5.98641  0.00153377
        4263    -5.97301     -5.9864  0.00153341
        4264     -5.9716     -5.9864  0.00153305
        4265    -5.97033     -5.9864   0.0015327
        4266    -5.96952    -5.98639  0.00153234
        4267    -5.96796    -5.98639  0.00153199
        4268    -5.96658    -5.98638  0.00153164
        4269    -5.96599    -5.98638  0.00153129
        4270    -5.96423    -5.98637  0.00153094
        4271    -5.96313    -5.98637  0.00153059
        4272    -5.96238    -5.98636  0.00153024
        4273    -5.96186    -5.98636  0.00152989
        4274    -5.96096    -5.98635  0.00152955
        4275    -5.96014    -5.98634   0.0015292
        4276    -5.95898    -5.98634  0.00152886
        4277    -5.95836    -5.98633  0.00152851
        4278    -5.95817    -5.98632  0.00152817
        4279    -5.95795    -5.98632  0.00152783
        4280     -5.9577    -5.98631  0.00152749
        4281    -5.95758     -5.9863  0.00152714
        4282    -5.95791     -5.9863   0.0015268
        4283    -5.95837    -5.98629  0.00152646
        4284    -5.95883    -5.98628  0.00152612
        4285    -5.95928    -5.98628  0.00152577
        4286    -5.95972    -5.98627  0.00152543
        4287     -5.9606    -5.98627  0.00152509
        4288    -5.96146    -5.98626  0.00152474
        4289    -5.96261    -5.98625   0.0015244
        4290    -5.96358    -5.98625  0.00152405
        4291    -5.96467    -5.98624   0.0015237
        4292    -5.96586    -5.98624  0.00152336
        4293    -5.96715    -5.98624  0.00152301
        4294    -5.96868    -5.98623  0.00152266
        4295    -5.97058    -5.98623  0.00152231
        4296     -5.9724    -5.98622  0.00152196
        4297    -5.97396    -5.98622  0.00152161
        4298     -5.9757    -5.98622  0.00152125
        4299    -5.97732    -5.98622   0.0015209
        4300    -5.97924    -5.98622  0.00152055
        4301    -5.98116    -5.98621  0.00152019
        4302     -5.9823    -5.98621  0.00151984
        4303    -5.98402    -5.98621  0.00151949
        4304     -5.9857    -5.98621  0.00151914
        4305    -5.98747    -5.98621  0.00151878
        4306    -5.98903    -5.98621  0.00151843
        4307    -5.99037    -5.98621  0.00151808
        4308    -5.99193    -5.98622  0.00151773
        4309    -5.99309    -5.98622  0.00151737
        4310    -5.99416    -5.98622  0.00151702
        4311    -5.99558    -5.98622  0.00151667
        4312    -5.99675    -5.98622  0.00151632
        4313    -5.99751    -5.98623  0.00151597
        4314    -5.99771    -5.98623  0.00151563
        4315     -5.9987    -5.98623  0.00151528
        4316    -5.99913    -5.98623  0.00151493
        4317    -5.99945    -5.98624  0.00151458
        4318    -5.99981    -5.98624  0.00151423
        4319    -6.00006    -5.98624  0.00151389
        4320    -6.00005    -5.98625  0.00151354
        4321    -5.99979    -5.98625  0.00151319
        4322    -6.00019    -5.98625  0.00151285
        4323    -6.00019    -5.98626   0.0015125
        4324    -5.99995    -5.98626  0.00151215
        4325    -5.99977    -5.98626  0.00151181
        4326    -5.99921    -5.98627  0.00151146
        4327    -5.99887    -5.98627  0.00151111
        4328    -5.99831    -5.98627  0.00151077
        4329    -5.99798    -5.98627  0.00151042
        4330    -5.99713    -5.98628  0.00151007
        4331    -5.99668    -5.98628  0.00150973
        4332    -5.99617    -5.98628  0.00150938
        4333    -5.99486    -5.98628  0.00150903
        4334    -5.99365    -5.98629  0.00150869
        4335     -5.9924    -5.98629  0.00150834
        4336    -5.99156    -5.98629  0.00150799
        4337    -5.99053    -5.98629  0.00150764
        4338    -5.98962    -5.98629   0.0015073
        4339    -5.98838    -5.98629  0.00150695
        4340    -5.98696    -5.98629   0.0015066
        4341    -5.98537    -5.98629  0.00150625
        4342    -5.98405    -5.98629  0.00150591
        4343    -5.98257    -5.98629  0.00150556
        4344    -5.98122    -5.98629  0.00150521
        4345    -5.98001    -5.98629  0.00150487
        4346    -5.97909    -5.98628  0.00150452
        4347    -5.97786    -5.98628  0.00150418
        4348    -5.97647    -5.98628  0.00150383
        4349    -5.97507    -5.98628  0.00150349
        4350    -5.97382    -5.98628  0.00150315
        4351    -5.97242    -5.98627  0.00150281
        4352    -5.97116    -5.98627  0.00150246
        4353    -5.96976    -5.98626  0.00150212
        4354    -5.96806    -5.98626  0.00150179
        4355    -5.96696    -5.98626  0.00150145
        4356    -5.96571    -5.98625  0.00150111
        4357    -5.96462    -5.98625  0.00150077
        4358    -5.96368    -5.98624  0.00150044
        4359     -5.9626    -5.98624   0.0015001
        4360    -5.96138    -5.98623  0.00149977
        4361    -5.96032    -5.98622  0.00149944
        4362    -5.95911    -5.98622  0.00149911
        4363    -5.95792    -5.98621  0.00149878
        4364    -5.95688     -5.9862  0.00149845
        4365    -5.95556     -5.9862  0.00149812
        4366    -5.95455    -5.98619   0.0014978
        4367    -5.95355    -5.98618  0.00149747
        4368    -5.95225    -5.98618  0.00149715
        4369    -5.95113    -5.98617  0.00149683
        4370    -5.95001    -5.98616  0.00149651
        4371    -5.94906    -5.98615  0.00149619
        4372    -5.94782    -5.98614  0.00149587
        4373    -5.94676    -5.98613  0.00149556
        4374    -5.94555    -5.98612  0.00149525
        4375    -5.94452    -5.98611  0.00149493
        4376    -5.94366     -5.9861  0.00149462
        4377    -5.94282    -5.98609  0.00149432
        4378     -5.9417    -5.98608  0.00149401
        4379    -5.94076    -5.98607   0.0014937
        4380       -5.94    -5.98606   0.0014934
        4381    -5.93911    -5.98605   0.0014931
        4382    -5.93856    -5.98604   0.0014928
        4383     -5.9376    -5.98603   0.0014925
        4384    -5.93667    -5.98602   0.0014922
        4385    -5.93608    -5.98601   0.0014919
        4386    -5.93554      -5.986  0.00149161
        4387    -5.93474    -5.98598  0.00149131
        4388    -5.93414    -5.98597  0.00149102
        4389    -5.93345    -5.98596  0.00149073
        4390    -5.93342    -5.98595  0.00149043
        4391    -5.93269    -5.98594  0.00149014
        4392    -5.93233    -5.98592  0.00148986
        4393    -5.93203    -5.98591  0.00148957
        4394    -5.93135     -5.9859  0.00148928
        4395     -5.9315    -5.98589  0.00148899
        4396    -5.93202    -5.98588   0.0014887
        4397    -5.93187    -5.98586  0.00148842
        4398     -5.9318    -5.98585  0.00148813
        4399    -5.93211    -5.98584  0.00148784
        4400     -5.9325    -5.98583  0.00148755
        4401    -5.93344    -5.98581  0.00148726
        4402     -5.9334     -5.9858  0.00148697
        4403     -5.9339    -5.98579  0.00148668
        4404    -5.93464    -5.98578  0.00148639
        4405    -5.93532    -5.98577  0.00148609
        4406    -5.93607    -5.98576   0.0014858
        4407    -5.93691    -5.98575   0.0014855
        4408    -5.93768    -5.98573  0.00148521
        4409    -5.93837    -5.98572  0.00148491
        4410    -5.93959    -5.98571  0.00148461
        4411    -5.94102     -5.9857  0.00148431
        4412    -5.94222    -5.98569    0.001484
        4413    -5.94348    -5.98568   0.0014837
        4414    -5.94479    -5.98567  0.00148339
        4415     -5.9466    -5.98567  0.00148308
        4416      -5.948    -5.98566  0.00148277
        4417    -5.94944    -5.98565  0.00148246
        4418    -5.95135    -5.98564  0.00148214
        4419    -5.95283    -5.98563  0.00148182
        4420    -5.95463    -5.98563  0.00148151
        4421    -5.95644    -5.98562  0.00148119
        4422    -5.95809    -5.98561  0.00148086
        4423    -5.95929    -5.98561  0.00148054
        4424    -5.96078     -5.9856  0.00148022
        4425    -5.96239     -5.9856  0.00147989
        4426    -5.96383    -5.98559  0.00147957
        4427    -5.96493    -5.98559  0.00147924
        4428    -5.96661    -5.98558  0.00147891
        4429    -5.96809    -5.98558  0.00147858
        4430    -5.96922    -5.98558  0.00147825
        4431    -5.97046    -5.98557  0.00147792
        4432    -5.97179    -5.98557  0.00147759
        4433    -5.97307    -5.98557  0.00147726
        4434    -5.97443    -5.98556  0.00147693
        4435    -5.97514    -5.98556   0.0014766
        4436    -5.97654    -5.98556  0.00147627
        4437    -5.97742    -5.98556  0.00147594
        4438    -5.97794    -5.98556  0.00147561
        4439    -5.97869    -5.98555  0.00147527
        4440    -5.97954    -5.98555  0.00147494
        4441    -5.98017    -5.98555  0.00147461
        4442    -5.98105    -5.98555  0.00147428
        4443    -5.98096    -5.98555  0.00147395
        4444    -5.98112    -5.98555  0.00147362
        4445    -5.98138    -5.98555  0.00147329
        4446    -5.98174    -5.98555  0.00147295
        4447    -5.98206    -5.98555  0.00147262
        4448    -5.98279    -5.98555  0.00147229
        4449    -5.98318    -5.98555  0.00147196
        4450    -5.98324    -5.98554  0.00147163
        4451    -5.98327    -5.98554   0.0014713
        4452    -5.98297    -5.98554  0.00147097
        4453    -5.98296    -5.98554  0.00147064
