x y z
-3.6084 -0.461871 -1.44605
-2.47431 1.45435 2.2139
-2.68231 0.94246 5.47653
-0.809094 1.08147 -2.49765
-0.771582 -3.67498 1.62901
-0.882221 1.53643 3.44631
-3.05869 -4.90245 -4.6985
-0.403427 -2.23427 2.57291
0.597096 -0.527758 -6.60447
0.0173638 1.52292 -1.95706
-0.397366 1.03027 -3.87699
-2.98761 1.76114 4.02156
-0.741058 -1.51779 6.57392
1.50534 0.800602 -1.15523
2.46717 -2.94004 -2.42048
1.01214 1.68025 3.36174
-0.095711 1.50217 4.58327
-4.77877 -0.235022 4.17406
-0.296143 5.28699 -2.30359
-4.32326 -3.38421 -3.03841
-2.49555 -2.89197 4.06484
-0.380217 1.01679 1.4532
-1.08544 -2.07164 1.92588
-1.73398 -1.3716 -6.87302
-2.00201 -4.59659 4.78426
0.184501 -3.00273 2.71791
-2.07876 2.64216 -4.06258
1.09704 -5.38649 -2.66193
-1.33027 0.938457 -1.88759
-0.214216 1.88161 -7.28219
-0.399436 -1.10872 -5.69633
0.594659 1.55327 2.74686
3.57387 -0.188944 3.62095
1.03535 0.587623 -2.49907
-4.5271 -3.18043 4.23302
-2.22628 0.945135 6.32567
-3.69559 -5.27535 5.32978
-0.971057 -1.20957 -2.14672
0.455263 -0.126489 1.51101
0.873888 0.0754356 1.90469
0.951419 0.271866 -3.83037
2.3519 4.33247 -2.26155
-1.04143 -2.77445 -0.644073
-0.931831 3.66197 2.55419
2.49261 1.33725 4.2509
-0.182654 -0.326384 -2.42663
1.39032 4.17451 -3.61639
-0.362773 0.933026 3.43528
-4.09815 -0.617254 -3.8988
-6.63841 5.58522 -3.83627
4.81507 2.71113 7.50886
-0.724048 0.978205 -3.25089
0.768555 -1.71854 4.89126
1.9676 -4.10977 -3.23573
3.49008 4.51079 -3.86076
0.279969 -1.06124 -6.70672
-0.410806 2.10107 1.69172
-3.66297 0.420538 4.53799
0.131899 -1.73089 4.3549
-1.76674 -2.70907 -1.53253
2.12989 2.84836 2.57535
0.473716 -2.25969 -5.42033
1.76498 -1.46282 2.58008
0.515309 1.59524 2.77086
0.325051 -2.81001 2.59849
-2.21129 -0.586509 3.09265
1.60231 0.101449 -1.71078
-1.99247 1.15026 3.80965
-4.59427 0.54855 -4.98309
1.13665 1.93465 -1.9811
0.85102 -0.275871 2.47112
3.53585 -0.982473 -1.21551
1.95409 0.200379 5.264
-3.77464 -0.504431 -5.48581
-3.47071 1.87155 4.7574
4.83339 5.37926 -6.10304
2.80723 6.21667 -3.24391
1.19283 0.298213 -2.42163
0.435806 1.28517 1.37306
0.225449 -3.95339 -1.45332
2.83163 -1.32134 4.44751
-3.18288 0.907736 -2.39991
-1.88502 -1.26541 -5.4131
1.35597 0.221877 -1.97012
-3.24885 -0.622584 -2.84064
0.113432 0.103658 -5.80288
-1.1502 0.318214 -2.07648
1.19053 0.232586 -2.85247
-4.54904 -2.75963 -1.92503
0.202742 -1.0473 -4.73122
0.274439 -2.64007 4.04757
1.58239 1.88592 -4.62383
2.15775 -2.5664 3.61379
2.833 6.96783 -4.60927
-0.0324833 -3.43499 -6.22672
4.55144 -1.79834 -3.09243
-4.65122 0.338971 1.76173
-1.0407 1.95784 -3.83727
3.65128 1.75346 -1.09773
-1.39721 -1.98598 2.69374
2.58834 0.439658 6.38178
0.753318 1.117 -3.12153
-6.7974 1.85372 -3.39841
-2.25438 3.0824 3.49087
-0.763273 2.20924 -1.68557
5.83465 0.516562 -7.52518
0.837384 -1.48054 -2.80881
2.90122 2.7494 -1.26452
-1.60184 0.776955 -6.44224
-0.268466 1.34493 -3.75146
-2.41614 -1.01957 2.82006
0.214926 -0.491844 3.35084
-1.67132 0.623159 2.26537
-0.288832 1.93489 -3.42687
-0.282292 0.751741 -2.69928
6.18052 -1.71011 -5.24518
1.05848 -0.825782 1.65058
1.60671 -0.202203 -1.72301
-1.32414 -1.52895 -2.46123
-0.076368 -0.0816497 6.7438
-0.966444 -3.39916 4.03804
-0.19003 4.10717 -3.85167
-0.30086 1.67391 -1.1569
0.559168 1.22541 2.45687
-1.19197 3.00363 -3.84771
-0.959856 0.285724 2.71053
-0.592798 3.44643 3.00893
1.68041 -0.529409 -1.66293
-3.08572 -0.840849 9.56457
-2.46078 1.05668 2.88408
-1.84971 2.29483 -3.21007
3.31164 -0.749297 -7.9568
4.06667 -4.76643 3.49266
0.272398 -1.15296 3.69429
-0.248115 -5.89249 -5.32264
3.45864 -4.12529 4.22153
1.25216 -2.10681 -4.40415
0.578477 -1.25023 5.26999
-0.494435 1.19438 1.34313
-1.34852 -1.51236 -1.96793
3.8717 2.28461 -3.35574
3.59412 0.553149 -10.4526
-1.44157 -0.10885 2.32553
1.79266 -1.17702 -3.67201
0.0699103 4.43694 8.93566
2.55377 0.50422 1.26917
