x y z
1.66022 0.854454 -3.70733
1.66022 0.854454 -3.70733
1.66022 0.854454 -3.70733
3.0451 -1.13009 -3.64319
1.46941 -0.698578 -6.03968
-0.246519 -2.71663 -6.19193
-1.00874 -3.59544 -5.18267
1.30794 -5.25404 -4.02932
1.30794 -5.25404 -4.02932
3.94765 -5.22447 -4.59152
1.40538 -6.35979 -5.36369
1.57498 -7.1278 -6.85675
1.95965 -7.26365 -7.10982
1.95965 -7.26365 -7.10982
1.95965 -7.26365 -7.10982
2.09186 -9.24585 -8.04744
0.0829592 -8.73989 -6.28562
-1.68314 -8.2023 -4.47854
-1.07112 -5.89518 -7.15397
-3.04419 -6.612 -6.20902
-1.45516 -7.67656 -7.48686
