Block;Step;Progressive_discrete_rw;Progressive_discrete_rw_error;Progressive_continuous_rw;Progressive_continuous_rw_error
75;71;8.44609;0.0391451;8.38817;0.0352308
75;72;8.45372;0.03957;8.43014;0.0416238
75;73;8.50652;0.0389249;8.5405;0.0441707
75;74;8.64226;0.0348429;8.62603;0.0404344
75;75;8.60976;0.0385912;8.67553;0.0380996
75;76;8.72083;0.037611;8.65178;0.0389222
75;77;8.75271;0.0399227;8.83176;0.0398968
75;78;8.86833;0.0404534;8.81834;0.0405932
75;79;8.83406;0.0459203;8.88553;0.0429343
75;80;8.87736;0.0404402;8.97012;0.0471785
75;81;8.99146;0.0413653;8.97768;0.0387626
75;82;9.05182;0.0426909;9.09344;0.0399523
75;83;9.05377;0.0406534;9.11899;0.0420505
75;84;9.09882;0.0449741;9.14588;0.0471554
75;85;9.17158;0.0382838;9.2082;0.0413498
75;86;9.31941;0.0433862;9.21143;0.0454001
75;87;9.254;0.0389565;9.32374;0.0478911
75;88;9.37365;0.0529348;9.37776;0.0466868
75;89;9.40454;0.0405102;9.46103;0.0374116
75;90;9.45973;0.0457525;9.46848;0.0441485
75;91;9.57488;0.0432649;9.52019;0.0377824
75;92;9.58181;0.0457315;9.53437;0.0461744
75;93;9.60652;0.0494196;9.68121;0.0439853
75;94;9.66503;0.0409775;9.66531;0.045644
75;95;9.77063;0.0512801;9.74532;0.0486237
75;96;9.84012;0.0434073;9.86522;0.043058
75;97;9.88525;0.0502208;9.87588;0.0471058
75;98;9.92581;0.0458013;10.0111;0.0414044
75;99;9.93608;0.0448538;9.96637;0.0454839
75;100;9.87782;0.0476556;9.98247;0.0492116
76;0;0;0;0;0
76;1;1;0;1;0
76;2;1.42259;0.00434434;1.40784;0.00483072
76;3;1.73517;0.00702169;1.73552;0.00654483
76;4;1.98522;0.00660166;1.99694;0.00743258
76;5;2.24246;0.00863397;2.22723;0.0102279
76;6;2.46251;0.0100884;2.44989;0.0105133
76;7;2.65439;0.0100773;2.64962;0.0122226
76;8;2.81575;0.0135122;2.81727;0.0129468
76;9;2.98618;0.0142525;2.9933;0.0112632
76;10;3.18133;0.014639;3.14805;0.0161158
76;11;3.2891;0.0140911;3.30937;0.0154915
76;12;3.4858;0.01604;3.46004;0.0168501
76;13;3.60053;0.0160532;3.62255;0.0177158
76;14;3.74473;0.018248;3.7284;0.0177906
76;15;3.85626;0.0196206;3.86875;0.0140762
76;16;4.00754;0.015975;4.02336;0.0168723
76;17;4.09271;0.0182391;4.08789;0.0180643
76;18;4.21657;0.017361;4.25282;0.019889
76;19;4.33413;0.0228526;4.37242;0.0198822
76;20;4.47869;0.0173656;4.48631;0.0203146
76;21;4.60918;0.0192659;4.58978;0.0226682
76;22;4.70764;0.0221699;4.71772;0.0218932
76;23;4.74425;0.0236416;4.78233;0.0222943
76;24;4.85691;0.0231693;4.88659;0.0208631
76;25;4.98935;0.0225226;5.03022;0.0204523
76;26;5.08078;0.0229933;5.05978;0.0264343
76;27;5.1564;0.0254324;5.15582;0.0224674
76;28;5.31395;0.0231219;5.26835;0.0232053
76;29;5.37684;0.0248765;5.3696;0.0287214
76;30;5.45792;0.0255281;5.45326;0.0278055
76;31;5.52709;0.0253773;5.58183;0.0257225
76;32;5.62934;0.0257899;5.69656;0.0284417
76;33;5.75598;0.0296158;5.78492;0.0244046
76;34;5.85867;0.0274645;5.81164;0.0280238
76;35;5.9321;0.0288816;5.86657;0.0312929
76;36;6.03226;0.0260385;5.99796;0.0330418
76;37;6.09123;0.0266804;6.14059;0.0273015
76;38;6.17593;0.0257998;6.16462;0.0231831
76;39;6.2765;0.0270797;6.26638;0.0271804
76;40;6.29277;0.0298602;6.29024;0.0292389
76;41;6.36818;0.0322869;6.37182;0.0315478
76;42;6.4451;0.0295527;6.50825;0.0285493
76;43;6.56968;0.0237847;6.57452;0.033692
76;44;6.63997;0.0265601;6.64354;0.0270679
76;45;6.74084;0.0298608;6.70178;0.0323579
76;46;6.80521;0.0331777;6.7692;0.0313476
76;47;6.87427;0.0254724;6.84013;0.030337
76;48;6.88457;0.0294858;6.8525;0.0315343
76;49;7.03331;0.0263459;7.04527;0.0308691
76;50;7.0856;0.0309233;7.01622;0.0255887
76;51;7.12908;0.0257118;7.13732;0.0333684
76;52;7.21372;0.0369468;7.18111;0.033789
76;53;7.29528;0.0375669;7.24247;0.0318751
76;54;7.32145;0.0334255;7.3451;0.0359997
76;55;7.37337;0.0274119;7.43379;0.0384231
76;56;7.53143;0.0355413;7.4927;0.0346982
76;57;7.54697;0.0404053;7.52126;0.0372582
76;58;7.67746;0.0317496;7.65962;0.0371335
76;59;7.64351;0.0401355;7.65227;0.0429476
76;60;7.72033;0.0340233;7.7033;0.0301445
76;61;7.78599;0.0346068;7.77775;0.0370938
76;62;7.87444;0.0368227;7.88431;0.03896
76;63;7.96662;0.0401078;7.94958;0.0375981
76;64;7.9898;0.035362;7.98084;0.0415918
76;65;8.04724;0.0379137;8.07891;0.0457215
76;66;8.1025;0.0344253;8.17989;0.0371107
76;67;8.16206;0.0376223;8.16849;0.0389479
76;68;8.17804;0.0363482;8.18286;0.0374519
76;69;8.28502;0.0363757;8.32772;0.0323605
76;70;8.3363;0.0397912;8.36094;0.0422694
76;71;8.4419;0.0388591;8.38222;0.0352746
76;72;8.45862;0.0393583;8.43122;0.0410939
76;73;8.50719;0.0384219;8.52869;0.0451629
76;74;8.63985;0.0344715;8.62458;0.0399319
76;75;8.6007;0.0391498;8.66621;0.0387389
76;76;8.72125;0.0371217;8.65542;0.0385854
76;77;8.76695;0.0418937;8.83328;0.0394044
76;78;8.86309;0.0402664;8.81763;0.0400688
76;79;8.83895;0.0455834;8.88611;0.0423769
76;80;8.88068;0.0400487;8.96629;0.0467183
76;81;8.98477;0.0413701;8.98152;0.0384479
76;82;9.05942;0.0428137;9.09479;0.0394532
76;83;9.06122;0.0408069;9.12648;0.0421712
76;84;9.09921;0.0443879;9.14296;0.0466306
76;85;9.17609;0.0380509;9.20457;0.0409706
76;86;9.32116;0.0428548;9.21661;0.0451057
76;87;9.25853;0.0387137;9.32182;0.0473041
76;88;9.37869;0.0524846;9.38379;0.0464692
76;89;9.41015;0.0403726;9.46634;0.0373015
76;90;9.45201;0.0458088;9.46486;0.0437212
76;91;9.56862;0.0431558;9.51894;0.0373093
76;92;9.58764;0.0455091;9.54775;0.0474935
76;93;9.60514;0.048793;9.68208;0.0434189
76;94;9.66879;0.0406167;9.65993;0.0453676
76;95;9.767;0.0507398;9.7464;0.0480003
76;96;9.83525;0.0431149;9.8652;0.0424951
76;97;9.88291;0.0496198;9.86782;0.0471827
76;98;9.92778;0.0452456;10.0088;0.0409281
76;99;9.93814;0.0443152;9.96152;0.0451505
76;100;9.87863;0.0470398;9.97559;0.0490526
77;0;0;0;0;0
77;1;1;0;1;0
77;2;1.42248;0.00428963;1.40788;0.00476854
77;3;1.73468;0.00694828;1.73575;0.00646445
77;4;1.98598;0.00656064;1.9968;0.00733813
77;5;2.24289;0.00853338;2.22774;0.0101088
77;6;2.45949;0.0104055;2.44965;0.0103804
77;7;2.65769;0.0104813;2.64742;0.0122623
77;8;2.8161;0.0133422;2.81934;0.0129465
77;9;2.98282;0.0144646;2.99509;0.0112624
77;10;3.18051;0.0144731;3.15189;0.0163658
77;11;3.28898;0.0139097;3.30804;0.0153488
77;12;3.48417;0.0159168;3.46065;0.0166441
77;13;3.60059;0.0158462;3.62051;0.0176055
77;14;3.74284;0.0181116;3.73213;0.0179536
77;15;3.85396;0.0195033;3.8703;0.0139803
77;16;4.00718;0.0157728;4.02279;0.0166644
77;17;4.09616;0.0183298;4.088;0.0178316
77;18;4.21555;0.0171668;4.25359;0.0196472
77;19;4.33547;0.0225973;4.3757;0.0198986
77;20;4.47677;0.0172487;4.4866;0.0200547
77;21;4.61365;0.0195355;4.58816;0.0224336
77;22;4.70796;0.0218862;4.71919;0.0216603
77;23;4.74784;0.0236104;4.78094;0.0220506
77;24;4.85818;0.0229054;4.88956;0.020806
77;25;4.98856;0.0222461;5.03376;0.0204957
77;26;5.08084;0.0226967;5.05897;0.0261059
77;27;5.16068;0.025466;5.15406;0.0222472
77;28;5.31354;0.0228272;5.27203;0.0232004
77;29;5.37533;0.0246018;5.3669;0.0284783
77;30;5.4539;0.0255182;5.45497;0.0275003
77;31;5.52884;0.0251112;5.58317;0.025426
77;32;5.63139;0.0255399;5.69712;0.0280803
77;33;5.75619;0.0292344;5.79008;0.0246353
77;34;5.8605;0.027172;5.81348;0.0277229
77;35;5.92981;0.028601;5.86649;0.0308892
77;36;6.03058;0.0257577;6.00638;0.0336844
77;37;6.09187;0.0263441;6.13935;0.0269777
77;38;6.17526;0.0254757;6.16265;0.0229691
77;39;6.27756;0.0267513;6.2616;0.027251
77;40;6.29401;0.0295007;6.29175;0.0289013
77;41;6.36771;0.0318739;6.36728;0.0314704
77;42;6.44767;0.0292841;6.50674;0.0282215
77;43;6.56944;0.0234789;6.57798;0.0334371
77;44;6.63573;0.0265591;6.64578;0.0268125
77;45;6.74018;0.029483;6.70072;0.031958
77;46;6.80712;0.0328052;6.77268;0.0311374
77;47;6.87674;0.0252646;6.84209;0.0300101
77;48;6.88623;0.0291528;6.85644;0.0313759
77;49;7.03281;0.0260107;7.04169;0.0306815
77;50;7.08308;0.030628;7.0224;0.0260029
77;51;7.12412;0.0258596;7.13481;0.0330334
77;52;7.21827;0.0367523;7.17883;0.0334308
77;53;7.29459;0.0370885;7.23761;0.0318367
77;54;7.3257;0.033266;7.34562;0.035539
77;55;7.37549;0.0271416;7.43027;0.038091
77;56;7.53014;0.0351063;7.49133;0.0342781
77;57;7.55287;0.0403185;7.52535;0.0370037
77;58;7.68039;0.0314762;7.65857;0.0366694
77;59;7.64489;0.0396416;7.64748;0.0426634
77;60;7.72455;0.0338489;7.69906;0.0300564
77;61;7.78861;0.0342602;7.77469;0.036743
77;62;7.87133;0.0364807;7.8949;0.039888
77;63;7.96511;0.0396192;7.9511;0.0371444
77;64;7.99591;0.0354364;7.98323;0.0411242
77;65;8.04609;0.0374422;8.08599;0.0456826
77;66;8.10446;0.034038;8.17784;0.0366891
77;67;8.16113;0.0371485;8.17199;0.0386037
77;68;8.17606;0.0359336;8.1852;0.0370426
77;69;8.27763;0.0366593;8.33059;0.0320718
77;70;8.33309;0.0394088;8.35427;0.042253
77;71;8.4372;0.0386456;8.38303;0.0348289
77;72;8.46051;0.0388962;8.42994;0.0405839
77;73;8.51154;0.0381747;8.52119;0.0452069
77;74;8.64899;0.0352304;8.6254;0.039425
77;75;8.59727;0.0387967;8.66271;0.0383989
77;76;8.72862;0.0373769;8.64886;0.0386491
77;77;8.76209;0.0416374;8.83427;0.0389085
77;78;8.86063;0.0398233;8.81391;0.0397268
77;79;8.83867;0.0449961;8.88748;0.0418527
77;80;8.87398;0.0400953;8.96723;0.046125
77;81;8.98593;0.0408527;8.98467;0.0380826
77;82;9.05669;0.0423493;9.09122;0.0391071
77;83;9.06276;0.0403098;9.12167;0.0419036
77;84;9.10562;0.0442811;9.14516;0.0460816
77;85;9.17263;0.0377189;9.21206;0.0411289
77;86;9.32624;0.0426051;9.22095;0.0447344
77;87;9.26325;0.0385051;9.32076;0.0467057
77;88;9.38091;0.051855;9.38609;0.0459274
77;89;9.41581;0.040252;9.46009;0.0373469
77;90;9.45565;0.0453635;9.45638;0.0439825
77;91;9.55876;0.0437238;9.51379;0.0371857
77;92;9.59521;0.0455558;9.55322;0.0471987
77;93;9.60517;0.0481634;9.67105;0.0442538
77;94;9.66846;0.040094;9.65356;0.0452325
77;95;9.77011;0.0501819;9.74824;0.0474165
77;96;9.82397;0.044028;9.85764;0.0426231
77;97;9.87691;0.0493457;9.8586;0.0474784
77;98;9.91815;0.0456868;10.0042;0.040652
77;99;9.9378;0.0437447;9.96803;0.0450409
77;100;9.88497;0.0468634;9.98137;0.0487622
78;0;0;0;0;0
78;1;1;0;1;0
78;2;1.42192;0.00427158;1.40755;0.00471913
78;3;1.73382;0.00691253;1.7342;0.00656755
78;4;1.98603;0.00647726;1.99703;0.00724827
78;5;2.24545;0.00880605;2.22758;0.00998123
78;6;2.45916;0.0102784;2.44852;0.0103105
78;7;2.65662;0.0104033;2.64713;0.0121097
78;8;2.81838;0.0133691;2.82095;0.0128833
78;9;2.98219;0.0142945;2.99624;0.0111773
78;10;3.18104;0.0142983;3.15232;0.016163
78;11;3.28798;0.0137694;3.31079;0.0154008
78;12;3.48699;0.0159646;3.46085;0.0164332
78;13;3.59749;0.0159487;3.62236;0.0174797
78;14;3.74504;0.0180157;3.73562;0.0180656
78;15;3.85536;0.019306;3.8721;0.0139194
78;16;4.00466;0.0157749;4.02258;0.0164534
78;17;4.09834;0.0182273;4.09012;0.0177317
78;18;4.21754;0.0170644;4.2516;0.0194987
78;19;4.33931;0.0226378;4.37577;0.0196452
78;20;4.47519;0.017102;4.48331;0.0200716
78;21;4.61245;0.019324;4.58715;0.0221709
78;22;4.70736;0.0216158;4.72642;0.022576
78;23;4.75126;0.0235591;4.77864;0.0218912
78;24;4.85784;0.0226162;4.89201;0.0206872
78;25;4.99112;0.0221108;5.03275;0.0202597
78;26;5.08149;0.022417;5.05996;0.0257924
78;27;5.16176;0.0251647;5.15358;0.0219692
78;28;5.31269;0.0225526;5.2755;0.0231663
78;29;5.37393;0.0243285;5.36596;0.0281313
78;30;5.45497;0.0252161;5.45798;0.0273155
78;31;5.53015;0.0248257;5.58221;0.0251206
78;32;5.63054;0.0252289;5.69276;0.0280628
78;33;5.75522;0.0288782;5.78846;0.0243756
78;34;5.8565;0.0271227;5.80691;0.0281478
78;35;5.92944;0.028239;5.86909;0.0306068
78;36;6.02533;0.0259653;6.00742;0.0332716
78;37;6.08881;0.0261884;6.13582;0.0268667
78;38;6.17921;0.0254587;6.16381;0.0227064
78;39;6.27855;0.0264292;6.26191;0.0269055
78;40;6.29345;0.0291303;6.29125;0.0285375
78;41;6.36591;0.0315191;6.37299;0.0315901
78;42;6.44559;0.0289858;6.50087;0.0284739
78;43;6.56771;0.0232443;6.58232;0.0332945
78;44;6.6363;0.0262271;6.64509;0.02648
78;45;6.74769;0.0300607;6.70246;0.0315989
78;46;6.80645;0.0323942;6.77692;0.0310327
78;47;6.87025;0.0257735;6.83718;0.0300318
78;48;6.88791;0.0288301;6.86278;0.0316165
78;49;7.02848;0.0260428;7.03914;0.0303974
78;50;7.08203;0.0302561;7.02551;0.0258596
78;51;7.13188;0.0266826;7.13735;0.0327113
78;52;7.21551;0.0363892;7.18432;0.0334572
78;53;7.29022;0.0368752;7.23871;0.0314503
78;54;7.33034;0.0331694;7.34283;0.0351972
78;55;7.38177;0.0275215;7.42995;0.0376071
78;56;7.53044;0.0346604;7.48974;0.0338787
78;57;7.55037;0.0398834;7.52367;0.0365709
78;58;7.67701;0.0312583;7.66112;0.0362919
78;59;7.64073;0.0393578;7.64464;0.0422158
78;60;7.72659;0.0334797;7.69623;0.0298074
78;61;7.79947;0.0355238;7.7787;0.0364962
78;62;7.87502;0.0362052;7.89259;0.0394473
78;63;7.96588;0.0391221;7.95041;0.0366776
78;64;7.99542;0.0349884;7.98895;0.0410014
78;65;8.0462;0.0369654;8.08242;0.0452419
78;66;8.10473;0.0336054;8.18305;0.0365942
78;67;8.15558;0.0370928;8.174;0.038165
78;68;8.18288;0.0361243;8.18294;0.0366402
78;69;8.2816;0.0364102;8.33411;0.0318583
78;70;8.33308;0.0389068;8.36222;0.0424657
78;71;8.44025;0.0382755;8.39143;0.0353954
78;72;8.4622;0.038438;8.43565;0.0404716
78;73;8.51487;0.0378356;8.51145;0.0456818
78;74;8.64825;0.0347894;8.62417;0.0389421
78;75;8.59813;0.038312;8.66348;0.0379176
78;76;8.72802;0.0369056;8.65151;0.0382489
78;77;8.7614;0.0411128;8.83332;0.0384245
78;78;8.8596;0.0393294;8.81682;0.0393289
78;79;8.84134;0.0445032;8.88754;0.0413195
78;80;8.87923;0.0399311;8.97164;0.0457501
78;81;8.98507;0.0403413;8.98966;0.0379271
78;82;9.06008;0.0419467;9.09031;0.0386198
78;83;9.06947;0.0403577;9.11706;0.041626
78;84;9.11289;0.0443172;9.14973;0.0457237
78;85;9.1695;0.0373698;9.21702;0.0409073
78;86;9.3223;0.0422458;9.22057;0.0441661
78;87;9.27137;0.0388716;9.32312;0.0461714
78;88;9.38506;0.0513623;9.38504;0.0453546
78;89;9.41445;0.0397627;9.45937;0.0368781
78;90;9.46144;0.0451593;9.45487;0.0434484
78;91;9.55796;0.0431743;9.50949;0.0369636
78;92;9.59448;0.0449815;9.55769;0.0468119
78;93;9.60971;0.0477662;9.67402;0.0437905
78;94;9.67456;0.0400514;9.64988;0.0448076
78;95;9.76715;0.0496309;9.74579;0.0468766
78;96;9.81896;0.0437557;9.86302;0.0424232
78;97;9.88111;0.0488979;9.85445;0.0470566
78;98;9.92159;0.0452351;9.99814;0.0405957
78;99;9.9436;0.0435754;9.96402;0.0446474
78;100;9.8879;0.046359;9.97762;0.0482862
79;0;0;0;0;0
79;1;1;0;1;0
79;2;1.42286;0.00432007;1.40791;0.00467321
79;3;1.73269;0.00691901;1.73448;0.00649103
79;4;1.98688;0.0064524;1.99668;0.00716549
79;5;2.24494;0.0087103;2.22861;0.00990961
79;6;2.45929;0.01015;2.44978;0.0102587
79;7;2.657;0.0102794;2.64982;0.0122565
79;8;2.81981;0.0132779;2.81987;0.012767
79;9;2.98105;0.0141603;2.99674;0.0110483
79;10;3.17672;0.0147643;3.15287;0.0159691
79;11;3.28871;0.013616;3.3111;0.0152102
79;12;3.49007;0.0160624;3.46391;0.0165132
79;13;3.59858;0.0157861;3.62133;0.0172909
79;14;3.74146;0.0181465;3.73563;0.0178383
79;15;3.85717;0.0191486;3.87224;0.013745
79;16;4.00308;0.0156566;4.02286;0.0162489
79;17;4.09635;0.0181071;4.09208;0.0176186
79;18;4.21873;0.0168917;4.25366;0.0193634
79;19;4.336;0.0225971;4.37627;0.0194044
79;20;4.47202;0.0171823;4.48056;0.0200086
79;21;4.61294;0.0190872;4.58647;0.0219026
79;22;4.70626;0.0213721;4.72638;0.0222921
79;23;4.75516;0.0235881;4.77527;0.0218769
79;24;4.85799;0.0223323;4.89559;0.0207371
79;25;4.99805;0.0229086;5.02999;0.0201937
79;26;5.08642;0.0226761;5.06285;0.0256317
79;27;5.16367;0.024921;5.15444;0.0217099
79;28;5.30734;0.0229026;5.27109;0.023296
79;29;5.37656;0.0241654;5.36617;0.0277782
79;30;5.45281;0.0249926;5.46202;0.027274
79;31;5.53206;0.0245881;5.58457;0.0249162
79;32;5.63373;0.0251147;5.69242;0.0277119
79;33;5.75695;0.0285677;5.79177;0.0242959
79;34;5.86191;0.0273234;5.80355;0.0279956
79;35;5.92821;0.0279109;5.87144;0.0303129
79;36;6.01758;0.0267836;6.00904;0.0328931
79;37;6.08363;0.0263724;6.13715;0.0265622
79;38;6.1744;0.0255935;6.1598;0.0227777
79;39;6.28556;0.0270226;6.26397;0.0266474
79;40;6.29561;0.0288454;6.29122;0.0281785
79;41;6.36513;0.0311322;6.3772;0.0314747
79;42;6.44423;0.0286532;6.50266;0.0281731
79;43;6.5677;0.0229519;6.58394;0.0329157
79;44;6.6348;0.0259407;6.65202;0.0270505
79;45;6.7423;0.0301676;6.70739;0.0315893
79;46;6.80795;0.0320221;6.77979;0.0307763
79;47;6.87611;0.0261149;6.83828;0.0296743
79;48;6.88875;0.02848;6.85599;0.0319478
79;49;7.02641;0.0257983;7.0407;0.0300557
79;50;7.08239;0.0298776;7.02757;0.025617
79;51;7.12865;0.0265448;7.13969;0.0323844
79;52;7.20889;0.0365364;7.17788;0.033657
79;53;7.28822;0.0364662;7.23444;0.0313465
79;54;7.31916;0.0346082;7.3341;0.0358338
79;55;7.38254;0.0271861;7.43473;0.0374402
79;56;7.53312;0.034329;7.49328;0.03364
79;57;7.55275;0.0394536;7.5214;0.0361822
79;58;7.67709;0.0308652;7.66238;0.0358576
79;59;7.64136;0.0388679;7.63999;0.0419428
79;60;7.72474;0.03311;7.69921;0.0295822
79;61;7.80119;0.0351192;7.78447;0.0364968
79;62;7.8779;0.0358657;7.88885;0.0391307
79;63;7.96922;0.0387739;7.94729;0.0363508
79;64;7.99556;0.0345485;7.98952;0.0404896
79;65;8.04588;0.0365018;8.07619;0.0451046
79;66;8.10165;0.0333248;8.17974;0.0362851
79;67;8.15817;0.0367179;8.17549;0.0377143
79;68;8.18249;0.0356719;8.1773;0.0366167
79;69;8.2835;0.0360022;8.33677;0.0315699
79;70;8.32829;0.0387149;8.35627;0.0423522
79;71;8.44068;0.0377965;8.38721;0.0352043
79;72;8.45276;0.0391104;8.43687;0.0399811
79;73;8.51951;0.0376465;8.51047;0.0451178
79;74;8.6474;0.0343623;8.61931;0.0387581
79;75;8.59919;0.037845;8.65928;0.0376758
79;76;8.72509;0.0365591;8.65299;0.0377969
79;77;8.76259;0.040613;8.83876;0.0383289
79;78;8.85806;0.0388653;8.81778;0.0388459
79;79;8.84194;0.0439475;8.89143;0.040985
79;80;8.88655;0.0401022;8.97272;0.0451874
79;81;8.98848;0.0399791;8.99253;0.03756
79;82;9.05916;0.0414292;9.0927;0.038209
79;83;9.06915;0.0398513;9.12667;0.0422116
79;84;9.11536;0.0438292;9.15549;0.0455145
79;85;9.17361;0.0371281;9.2119;0.0407152
79;86;9.31779;0.0419581;9.21287;0.0442853
79;87;9.2678;0.0385486;9.31672;0.0460382
79;88;9.38985;0.050942;9.38548;0.0447863
79;89;9.42631;0.0410152;9.46105;0.0364532
79;90;9.46134;0.0445913;9.46313;0.0436893
79;91;9.56295;0.0429219;9.51185;0.0365748
79;92;9.59387;0.0444198;9.5751;0.0493923
79;93;9.60876;0.0471751;9.66953;0.0434721
79;94;9.67761;0.0396651;9.64866;0.0442609
79;95;9.77289;0.0493418;9.74147;0.0464883
79;96;9.82103;0.0432551;9.86404;0.0419018
79;97;9.887;0.0486414;9.85958;0.0467465
79;98;9.92554;0.044841;9.99469;0.0402332
79;99;9.94269;0.0430368;9.96277;0.0441036
79;100;9.88362;0.0459753;9.97522;0.0477396
80;0;0;0;0;0
80;1;1;0;1;0
80;2;1.42148;0.00448249;1.40834;0.00463526
80;3;1.7324;0.00683942;1.73434;0.006412
80;4;1.98705;0.0063743;1.99588;0.00712156
80;5;2.2437;0.00869055;2.22856;0.00978666
80;6;2.45952;0.0100265;2.4512;0.01023
80;7;2.65792;0.0101931;2.6504;0.012118
80;8;2.81921;0.0131266;2.81965;0.0126104
80;9;2.9812;0.0139852;2.99661;0.0109118
80;10;3.18129;0.0152801;3.1522;0.0157851
80;11;3.28983;0.0134933;3.31283;0.0151203
80;12;3.48684;0.0161895;3.46393;0.0163081
80;13;3.59857;0.01559;3.62016;0.0171155
80;14;3.74063;0.0179403;3.73362;0.0177317
80;15;3.85772;0.0189186;3.87207;0.0135753
80;16;4.00612;0.015759;4.02206;0.016067
80;17;4.09556;0.0178996;4.09253;0.0174054
80;18;4.21862;0.0166822;4.25428;0.0191329
80;19;4.33456;0.0223631;4.37829;0.0192697
80;20;4.46985;0.0171067;4.48122;0.0197712
80;21;4.61814;0.0195534;4.58452;0.0217185
80;22;4.70223;0.0214887;4.72681;0.0220192
80;23;4.75823;0.0234968;4.77628;0.0216289
80;24;4.8594;0.0220996;4.89565;0.0204796
80;25;4.99584;0.0227321;5.03156;0.0200039
80;26;5.08725;0.0224097;5.06364;0.0253255
80;27;5.16347;0.0246122;5.15235;0.0215412
80;28;5.30964;0.0227347;5.2712;0.0230069
80;29;5.376;0.0238718;5.3692;0.0276003
80;30;5.45421;0.0247216;5.46335;0.0269675
80;31;5.52995;0.0243743;5.58574;0.0246346
80;32;5.6358;0.0248893;5.68733;0.0278376
80;33;5.75965;0.0283409;5.79149;0.0239957
80;34;5.86231;0.0269869;5.80228;0.027677
80;35;5.93232;0.0278687;5.86746;0.0302003
80;36;6.01436;0.0266462;6.00495;0.0327415
80;37;6.08004;0.0262906;6.13866;0.0262754
80;38;6.17321;0.0253036;6.16071;0.0225131
80;39;6.28273;0.0268365;6.2618;0.0264064
80;40;6.28725;0.0296906;6.28976;0.0278668
80;41;6.3643;0.0307568;6.38244;0.0315227
80;42;6.44599;0.0283516;6.50132;0.0278552
80;43;6.56717;0.0226728;6.58332;0.0325127
80;44;6.63282;0.0256947;6.65084;0.0267408
80;45;6.7414;0.0298065;6.70959;0.0312744
80;46;6.80722;0.0316328;6.77489;0.0307859
80;47;6.87794;0.0258552;6.83617;0.0293817
80;48;6.89304;0.0284511;6.85317;0.0316766
80;49;7.02647;0.0254779;7.0328;0.030715
80;50;7.08519;0.0296387;7.03007;0.0254221
80;51;7.12904;0.026218;7.13446;0.0324062
80;52;7.20535;0.0362554;7.17795;0.0332389
80;53;7.2824;0.0364817;7.23835;0.0312024
80;54;7.32144;0.0342538;7.33218;0.0354406
80;55;7.38317;0.0268558;7.43424;0.0369783
80;56;7.52372;0.0351806;7.49047;0.0333409
80;57;7.55148;0.0389842;7.51676;0.0360331
80;58;7.67477;0.0305704;7.65988;0.0355003
80;59;7.63112;0.039728;7.64185;0.0414635
80;60;7.7274;0.0328063;7.69683;0.0293107
80;61;7.8004;0.034692;7.78459;0.0360436
80;62;7.87612;0.0354653;7.8826;0.039146
80;63;7.97159;0.0383652;7.94591;0.0359259
80;64;8.00001;0.034408;7.9986;0.0410065
80;65;8.05109;0.0364223;8.0769;0.04455
80;66;8.09612;0.0333721;8.1866;0.0364844
80;67;8.15982;0.0362994;8.17454;0.037258
80;68;8.1841;0.0352654;8.18663;0.0373479
80;69;8.28113;0.0356335;8.33991;0.0313356
80;70;8.3315;0.0383685;8.36092;0.0420845
80;71;8.43967;0.0373408;8.38359;0.0349548
80;72;8.445;0.039396;8.43232;0.0397454
80;73;8.52235;0.0372874;8.50591;0.0447907
80;74;8.64434;0.0340726;8.62776;0.039199
80;75;8.60244;0.0375158;8.65462;0.0374982
80;76;8.71997;0.0364664;8.65773;0.0376261
80;77;8.75734;0.0404498;8.83169;0.0385075
80;78;8.86523;0.0390474;8.82463;0.0389699
80;79;8.84348;0.0434289;8.88474;0.0410257
80;80;8.89391;0.0402819;8.97372;0.0446374
80;81;8.98528;0.0396119;8.98936;0.0372292
80;82;9.05955;0.0409164;9.09138;0.0377573
80;83;9.07847;0.0404429;9.12793;0.0417062
80;84;9.11975;0.0435068;9.15963;0.0451387
80;85;9.17762;0.0368855;9.21487;0.0403188
80;86;9.32416;0.0419234;9.21494;0.0437839
80;87;9.26783;0.0380697;9.3156;0.0454799
80;88;9.39265;0.050387;9.38936;0.0443996
80;89;9.42662;0.0405068;9.46063;0.0360029
80;90;9.458;0.0441634;9.4596;0.0432902
80;91;9.57008;0.0429852;9.51223;0.0361225
80;92;9.601;0.0444439;9.57548;0.0487802
80;93;9.60463;0.0467712;9.6774;0.0436477
80;94;9.67177;0.0396057;9.65265;0.0438934
80;95;9.77458;0.048758;9.74432;0.0459995
80;96;9.82296;0.0427611;9.8626;0.041406
80;97;9.88045;0.048482;9.85667;0.0462571
80;98;9.92222;0.0444088;9.99642;0.0397709
80;99;9.94312;0.0425043;9.96851;0.0439331
80;100;9.88695;0.0455256;9.9749;0.0471476
81;0;0;0;0;0
81;1;1;0;1;0
81;2;1.42207;0.00446635;1.40716;0.00472767
81;3;1.73146;0.00682061;1.7337;0.00636517
81;4;1.98828;0.00641547;1.99645;0.00705751
81;5;2.24426;0.00860175;2.22901;0.0096771
81;6;2.4597;0.00990505;2.45172;0.010118
81;7;2.65823;0.0100728;2.6514;0.0120114
81;8;2.81906;0.0129664;2.81856;0.0125035
81;9;2.98345;0.0139951;2.99577;0.0108107
81;10;3.18117;0.0150931;3.14971;0.0157893
